pos,word,count
0,اشتداد,11
0,اشتد,123
0,قحط,61
0,القحط,70
0,وعم,11
0,الغلا,61
0,امتد,1
0,لم,1
1,الغلا,146
1,شديد,61
1,والجوع,59
1,والقحط,19
1,قد,5
1,المفرط,48
1,تبق,1
2,به,1
2,وعم,2
2,علي,22
2,بالديار,2
2,قوله,2
2,سبع,1
2,كما,7
2,ويستخلفكم,1
2,عاما,1
2,في,17
2,بها,4
2,والوبا,11
2,لا,1
2,ببغداد,12
2,بالعراق,4
2,بخراسان,1
2,حتي,20
2,بافريقيه,6
2,وكان,3
2,بالبلاد,1
2,بالموصل,3
2,سار,2
2,تلك,4
2,بدمشق,5
2,اشتد,5
2,فكتب,1
2,تتابع,1
2,اتاه,4
2,بمكه,4
2,ثم,4
2,وختم,2
2,ذكره,1
2,وتشحط,1
2,وجدب,3
2,بالقاهره,1
2,بالرمله,1
2,بحلب,1
2,محمد,1
2,عادوا,2
2,وشده,1
2,فاخذتهم,1
2,عنكم,2
2,الدره,1
2,اذ,3
2,وقال,4
2,بمصر,9
2,مع,1
2,عندهم,3
2,بالناس,1
2,كل,1
2,وفي,3
2,والجراد,1
2,وفيه,1
2,والموت,1
2,ذكر,1
2,وبا,1
2,اذا,2
2,وموت,1
2,بارض,2
2,املي,1
2,والضرا,4
2,بدعوه,6
2,فاحتال,2
2,وكثر,2
2,واشتغالهم,2
2,وعدمت,3
2,بالجزيره,2
2,فامر,3
2,ووبا,3
2,ذهب,1
2,وان,2
2,فسالوه,1
2,فاكل,1
2,وبلغ,1
2,وراسل,1
2,وامتد,3
2,وسنوات,1
2,ومجاعه,2
2,والطاعون,1
2,الذي,4
2,والجوع,1
2,عن,2
2,فبلغ,2
2,الي,1
2,بديار,2
2,وجوع,1
2,سنه,2
2,فان,1
2,بل,2
2,كاد,1
2,والحاجه,1
2,وعز,1
2,ووقع,1
2,فلما,1
2,والقحط,1
2,فبيع,1
2,والثاني,1
2,فخرجنا,1
2,فاحري,1
2,فقال,2
2,جدا,1
2,وزاد,1
2,والفنا,1
2,وعدم,1
2,ودام,1
2,بالحجاز,1
2,يقال,2
2,وصار,1
2,بانطاكيه,2
2,وقد,1
2,يكون,1
2,وانهوا,1
2,وفشت,1
2,وفحش,1
2,ويزرع,1
2,فاخرج,1
2,فشكي,1
2,سنين,3
2,بحيث,1
2,وابنه,1
2,ايضا,1
2,اقوات,1
2,فبلغت,1
2,جميع,1
2,ودخل,1
2,بالشام,1
2,وغير,1
2,الثالث,1
2,لان,1
2,وعظم,1
2,فخرج,1
2,باليمن,1
2,ببلاد,1
2,والعدم,1
2,المفرط,1
2,بعكا,1
2,وعمد,1
2,والضرب,1
2,بالمدينه,1
2,فشكت,1
2,تحته,5
2,ومكه,1
2,وشرع,1
2,والحيف,1
2,وبلغت,1
2,فكان,1
2,والخوف,1
2,انظر,1
2,والبس,1
2,ثلاث,1
2,والعيب,1
2,وقيل,1
2,بدعا,1
2,راغبين,1
3,وعدم,2
3,الناس,9
3,عهد,14
3,المصريه,3
3,تعالي,1
3,سنين,3
3,بلونا,7
3,في,13
3,بعد,4
3,عامه,4
3,ففارقها,1
3,وكثر,3
3,سيما,1
3,حتي,13
3,الروم,1
3,واضطرب,1
3,فضج,1
3,جميعها,1
3,ان,2
3,ودامت,1
3,العسكر,2
3,عاما,1
3,الفرنج,2
3,وديار,4
3,البلاد,1
3,الاصقاع,3
3,فحمل,1
3,عليهم,2
3,بالناس,1
3,انهم,1
3,كانت,1
3,الجنيد,1
3,فقال,4
3,توجه,1
3,المجلس,2
3,شيخنا,1
3,الحوانيت,1
3,فجعلت,1
3,واكثر,1
3,وبلغت,1
3,الاردب,1
3,ونابلس,1
3,حدث,1
3,واوفي,1
3,ثم,3
3,اكلوا,10
3,بن,1
3,فيها,1
3,الي,2
3,الازمه,1
3,سنه,6
3,دحيه,1
3,ولا,2
3,بغداد,1
3,المضيه,1
3,الموضعين,1
3,لا,1
3,مالك,1
3,وعامه,1
3,وثار,1
3,والشام,1
3,عدم,1
3,لزوم,1
3,وحصل,1
3,بلاد,1
3,رمضان,1
3,وفاه,1
3,ما,2
3,اشتد,1
3,بالبلاد,1
3,وبلغ,3
3,جزار,1
3,والفتن,1
3,كادوا,1
3,عظيم,1
3,ادي,1
3,الجمال,1
3,الشام,1
3,مجلسا,1
3,المرض,4
3,رسول,6
3,رجل,2
3,الضعيف,1
3,الماكولات,1
3,بانفسهم,2
3,الاقوات,2
3,عدن,1
3,ونهبت,2
3,مفرط,3
3,مع,1
3,فبلغ,1
3,فهرب,1
3,اصحابه,1
3,فبيعت,1
3,الرطل,1
3,اهلها,1
3,بمصر,5
3,البلا,3
3,اذهبت,1
3,عظيمه,1
3,وقال,1
3,اصاب,2
3,عن,1
3,سعر,1
3,باعوا,1
3,مصر,3
3,السنه,1
3,يراعي,1
3,لعدم,1
3,بدعا,1
3,اللحم,1
3,ايامه,1
3,كان,1
3,القمح,1
3,وقلت,1
3,فبيع,1
3,عسكره,1
3,حصل,1
3,لهم,1
3,نستسقي,1
3,الا,1
3,له,1
3,الوبا,2
3,وعدمت,1
3,جدا,2
3,فهلك,1
3,اضعاف,1
3,القوت,1
3,اكثر,1
3,وبمكه,1
3,اسنت,1
3,وازم,1
3,الزيدي,1
3,وحلب,1
3,معز,2
3,اول,1
3,للتمره,1
3,حالهم,1
3,الامراض,2
3,الموت,1
3,تاسع,1
3,الفلاحون,1
3,بلغ,1
3,وفيها,1
3,عبد,1
3,متواليه,1
3,صوره,1
3,هلك,1
3,ايضا,1
3,ابو,1
3,ذلك,2
3,الافرنج,1
3,وانما,1
3,بافريقيه,1
3,اعقب,1
3,وورد,1
3,وانه,1
3,جمادي,1
3,كاره,1
3,الافاق,1
3,اهل,1
3,فاعطي,1
3,فابيع,1
3,جميع,1
3,واعمالها,1
3,اصابهم,1
3,قتاده,1
3,هو,2
3,قال,1
3,ابن,1
3,الاقولت,1
3,ببغداد,1
3,وقبلها,1
3,ابيعت,1
3,مولاه,1
3,القرمطي,1
3,حكي,1
3,والجزيره,1
3,منها,1
3,جهز,1
3,الحجاز,1
3,وعظم,1
3,الشراه,1
3,قلت,1
3,وخافوا,1
3,علي,1
3,لانقطاع,1
3,وصاروا,1
3,الرعيه,1
3,متواتره,2
3,حمار,4
3,حمارا,1
3,من,1
3,الجور,1
3,رجلا,1
3,النقيب,1
3,تطفيف,1
3,الغراره,1
3,الطعام,1
3,الجباي,1
3,فقد,1
3,خزانه,1
3,مجاهد,1
3,والفقير,1
3,تغب,1
3,شكوا,1
3,النبي,1
3,وضرب,1
4,الاقوات,4
4,البلا,2
4,موسي,3
4,عمر,10
4,حتي,20
4,النحل,1
4,اذا,1
4,اصحاب,5
4,الارض,1
4,عام,1
4,بلاد,5
4,ابو,1
4,الموت,1
4,بالعراق,1
4,اكل,1
4,وكان,3
4,الناس,4
4,العامه,1
4,وعدم,1
4,امراه,1
4,ايامه,1
4,وعدمت,1
4,في,9
4,لعدم,3
4,الجزيره,2
4,من,6
4,بكجور,1
4,وقد,1
4,لم,1
4,الاندلس,1
4,الي,5
4,قد,5
4,اواخر,2
4,بقصيده,2
4,القبيله,1
4,السلطان,3
4,الغراره,2
4,عندهم,1
4,وكثر,2
4,منه,1
4,النيل,1
4,اعقبه,1
4,الكلاب,6
4,عبد,1
4,فخرجوا,1
4,التكذيب,2
4,بن,1
4,تحويلا,2
4,ثلاث,1
4,والبصره,1
4,ريحا,1
4,برقه,1
4,باب,1
4,عذاب,1
4,للامام,1
4,العوام,1
4,المحمل,1
4,ايام,1
4,وجود,1
4,عليهم,1
4,هذه,3
4,كان,2
4,قاده,1
4,لا,2
4,الغلا,1
4,الروميه,1
4,الوبا,1
4,الاردب,1
4,الفرنج,1
4,ويقال,1
4,اربع,1
4,وموت,1
4,ولم,1
4,والحجاز,1
4,فيما,1
4,ونقصان,4
4,الله,7
4,يهودي,2
4,قالت,1
4,وفحش,1
4,ان,4
4,وعظم,1
4,فبلغ,2
4,بكر,2
4,اكلوا,6
4,الجند,2
4,بالصوم,3
4,سبيله,1
4,الرخص,1
4,الدعا,1
4,ه,1
4,الكر,2
4,الرجال,1
4,شعبان,1
4,الجيف,3
4,العقارات,1
4,السمك,1
4,واهل,1
4,فهرب,2
4,وتحققت,2
4,المال,1
4,فكتب,1
4,هشام,1
4,اهل,2
4,ويجوز,1
4,القمح,1
4,بيعت,1
4,اولادهم,1
4,بعضهم,1
4,سنه,5
4,يطلق,1
4,غالب,1
4,زياده,1
4,النبي,1
4,ابتلينا,1
4,بدمشق,1
4,ونقص,1
4,البلد,1
4,ليله,1
4,فبيع,1
4,باربعه,1
4,الخبز,1
4,اربعين,1
4,فرجع,1
4,بمصر,1
4,مكر,1
4,فاذا,1
4,يعم,1
4,ووقع,1
4,وحدثت,1
4,لحقه,1
4,واخذ,1
4,بسببه,1
4,جدا,1
4,ذلك,1
4,اي,1
4,ببغداد,2
4,البلاد,1
4,وما,1
4,القوم,1
4,يازم,1
4,لان,1
4,وعدموا,1
4,الدوله,2
4,صاحب,1
4,فيه,1
4,نقص,1
4,ثمان,1
4,المحرم,1
4,حقولهم,1
4,اغزي,1
4,الحميد,1
4,حالهم,1
4,وظهر,1
4,اكلت,1
4,موجزه,1
4,اول,1
4,الفتوح,1
4,المملوك,1
4,وبلغت,1
4,معاش,1
4,جوعا,1
4,المكوك,1
4,الخبر,1
4,الاولي,1
4,الدقيق,1
4,القري,1
4,الجنيد,1
4,الرطل,1
4,الاصناف,1
4,عدم,1
4,قاله,1
4,بدعا,1
4,والاوجاع,1
4,بالغزو,1
4,قتاده,1
4,بويه,1
4,وشرع,1
4,وبلغ,1
4,سنوات,1
4,فقال,1
4,ومنسا,1
4,وجا,1
4,جميعها,1
4,وقصد,1
4,بلغت,1
4,والعراق,1
4,عجزوا,1
4,حدثني,1
4,جهز,1
4,ايدي,1
4,الجلب,1
4,محصورين,1
4,ما,2
4,سليمان,1
4,اقمر,4
4,قمر,1
4,الحبشه,1
4,وقتل,1
4,يهوديا,1
4,تاج,1
4,يجلب,1
4,هي,1
4,قذف,1
4,الادب,1
4,وقيل,1
4,العظام,1
4,الميته,1
4,والا,1
4,كفرح,1
4,صلي,1
4,رحمتك,1
5,وارسل,1
5,وانتهي,1
5,رسول,2
5,بن,3
5,بيع,1
5,وضرب,1
5,هم,1
5,الجنه,5
5,يجعلكم,1
5,ونقص,2
5,الاسلام,4
5,طلحه,1
5,حتي,2
5,وبيع,2
5,الناس,5
5,شديدا,1
5,فسعر,1
5,وشغب,1
5,القوت,2
5,اكلت,1
5,فان,2
5,الاقوات,2
5,سار,1
5,بلغت,1
5,زياده,1
5,جميعها,2
5,الحجاز,1
5,اكل,5
5,عجزوا,1
5,الغلات,1
5,يقدروا,1
5,تخرب,1
5,الكور,1
5,سنه,2
5,غلا,4
5,فخرج,5
5,اثنا,1
5,الدوله,2
5,اولها,2
5,انباه,1
5,الخبز,2
5,تقبل,1
5,من,6
5,بربع,1
5,فساد,1
5,الشداد,1
5,ثالث,1
5,الطاعون,1
5,وفي,1
5,الوهاب,1
5,الي,5
5,والجيف,5
5,فانتقم,2
5,الدنيا,1
5,اكملوا,1
5,عليه,2
5,خليفه,1
5,لكم,1
5,وسبعين,1
5,وفاه,1
5,بكسر,1
5,وسار,1
5,قوله,1
5,بعد,2
5,التسعير,1
5,العراق,2
5,برجل,1
5,الشامي,1
5,الموسم,1
5,ما,1
5,الفراش,1
5,المملكه,1
5,الغلا,1
5,بمكه,1
5,يعبر,1
5,غير,1
5,بمصر,1
5,وانه,1
5,تفريق,1
5,وكان,2
5,القمح,2
5,مع,1
5,انه,1
5,وعشرين,1
5,يفنوا,1
5,كثير,1
5,ضيعته,1
5,توفيه,1
5,يجدوا,1
5,وان,1
5,يتعلق,1
5,الاموال,2
5,صلي,6
5,علي,2
5,لي,1
5,في,7
5,السنه,2
5,اهل,3
5,الخطب,1
5,زبدي,1
5,فاكلت,1
5,الكلاب,2
5,دور,2
5,لحوم,2
5,والصلاه,3
5,اكلوا,3
5,فرفع,1
5,ابتاد,1
5,مه,1
5,واكل,1
5,فكتب,1
5,بالرغفان,1
5,الجرعاني,1
5,امد,1
5,المجاعه,3
5,فرحل,1
5,الجنيد,1
5,انما,1
5,مكه,2
5,ويجوز,1
5,الغراره,3
5,الويبه,1
5,بالقوت,1
5,قيل,2
5,لبعض,1
5,بالغلبه,1
5,الاسعار,1
5,يهلكوا,1
5,النيل,3
5,اصحاب,1
5,خوف,1
5,عيد,1
5,ابيع,2
5,دنانير,1
5,السميد,1
5,وخمسماه,1
5,ثلاثين,1
5,عنها,1
5,الانفس,2
5,والرمم,1
5,انا,1
5,الارض,1
5,ان,1
5,البلا,1
5,فنا,1
5,فارسل,1
5,السلطان,2
5,اكثر,1
5,فهلك,1
5,كما,1
5,وغيرها,1
5,بقي,1
5,حولها,1
5,فامرهم,1
5,اذا,1
5,وازم,1
5,المحطه,1
5,يساوي,1
5,الزرع,1
5,وهو,3
5,المفهم,1
5,قيمه,1
5,الحضره,1
5,الموت,2
5,وتسعين,1
5,صاحب,1
5,الجيف,1
5,امراه,2
5,والادميين,1
5,عن,2
5,ومكثت,1
5,هذا,1
5,رضي,3
5,عبد,1
5,وما,1
5,سبع,1
5,بان,1
5,ال,1
5,وزاد,1
5,الخشكار,1
5,بلغ,1
5,شوهد,1
5,والرساتيق,1
5,رجلا,1
5,اللحم,1
5,ومات,1
5,الاردب,1
5,الحب,1
5,مجاهد,1
5,والرزايا,1
5,او,1
5,اصعب,2
5,يفتنون,1
5,فرد,1
5,الوبا,1
5,واكلت,1
5,الكر,1
5,بافريقيه,1
5,بدمشق,1
5,قد,1
5,منعوا,1
5,الشتا,1
5,فاكل,1
5,بغداد,1
5,الفي,1
5,الميتات,1
5,وبلغ,1
5,بهم,1
5,ثمان,1
5,شيخنا,1
5,يقطع,1
5,الغش,1
5,المطففين,1
5,وقتل,1
5,ثم,1
5,اصابهم,1
5,عند,2
5,خطوه,5
5,والبصره,1
5,توصل,1
5,الدين,1
5,الوزن,1
5,ثاني,1
5,اليهم,1
5,بالمرض,1
5,للبغدادي,1
5,بهتك,1
5,والميته,1
5,والكلاب,1
5,اتيناكم,1
5,ذبحوا,1
5,واتغبه,1
5,نالهم,1
5,الله,1
5,مثلا,1
5,حال,1
5,حيث,1
6,القاضي,1
6,القمح,3
6,الله,15
6,الخطاب,1
6,يجارون,1
6,كما,1
6,سكان,1
6,من,10
6,فانجلي,2
6,ودخلها,1
6,كان,2
6,الخبز,1
6,الميته,3
6,قبل,1
6,السلطان,1
6,الجند,1
6,حتي,5
6,رغيفا,2
6,اوله,2
6,فرحلوا,1
6,البلاد,2
6,غراره,1
6,النيل,2
6,فاكل,2
6,والعراق,1
6,الناس,6
6,عن,1
6,والاقوات,1
6,لشده,1
6,بحمل,1
6,احدي,1
6,السعر,4
6,عمر,5
6,سنه,2
6,صرف,2
6,اقول,2
6,والمقريزي,1
6,ثم,1
6,الي,12
6,الصدقات,1
6,ستماه,1
6,دينار,1
6,محمد,2
6,واعقبه,1
6,مسري,1
6,فمات,1
6,شوال,1
6,بن,1
6,الاستسقا,1
6,واستغاثوا,1
6,وهذا,1
6,الجيف,4
6,السلام,1
6,فاستغاثوا,4
6,الكلبي,1
6,بستان,1
6,وفقد,1
6,القام,1
6,المغرب,1
6,فلما,1
6,الموت,1
6,عند,1
6,يعرف,1
6,وفيه,3
6,وعز,1
6,يشتري,1
6,ذلك,2
6,وارخت,1
6,في,7
6,عنه,1
6,والشام,1
6,اكلت,2
6,نفقه,1
6,يموت,1
6,ماه,3
6,بلاد,1
6,ظهر,1
6,واربع,1
6,جميعا,1
6,جدا,1
6,لا,1
6,بالاخضر,1
6,الدقيق,3
6,بالاستسقا,1
6,والانفس,2
6,تحصيل,2
6,وكان,1
6,فانجلا,1
6,السمن,1
6,بعضهم,2
6,البيت,2
6,الذره,1
6,وفيها,2
6,العامه,2
6,الادميين,2
6,واصلاح,3
6,الارواح,1
6,الاسعار,1
6,يديه,1
6,الطاعون,1
6,وثلاثين,2
6,واكلت,1
6,متي,1
6,فهموا,1
6,وتفرقت,3
6,حدث,1
6,سبع,2
6,الاندلس,1
6,منه,1
6,وان,1
6,انه,2
6,ان,1
6,السنه,1
6,علي,2
6,فسالوا,1
6,فتعذرت,1
6,غيركم,1
6,الجنه,1
6,الرطل,1
6,زادا,1
6,شديد,1
6,الشعانين,1
6,السميد,1
6,وثلث,1
6,الاعمال,1
6,رطلين,1
6,وثلاث,1
6,وعاد,1
6,زمان,1
6,والاموال,2
6,اياتنا,1
6,بدعا,1
6,الصلاه,1
6,بسعدون,1
6,وفي,1
6,اهل,1
6,وعظم,2
6,كثير,1
6,خلق,2
6,مات,1
6,ابتلينا,1
6,وجد,1
6,ومصر,1
6,الكلب,1
6,فبلغ,1
6,بالخروج,1
6,اصابتهم,1
6,يازم,1
6,اربعه,1
6,واستقرت,1
6,عرق,1
6,وقفز,1
6,محاصر,1
6,هذا,1
6,وجب,1
6,المطهره,1
6,وولي,1
6,نصف,1
6,شهر,1
6,صقليه,1
6,بسيل,1
6,كافل,1
6,والروث,1
6,بها,1
6,وفشا,1
6,المجتمع,1
6,السما,1
6,الفصل,1
6,خمس,1
6,الوهاب,1
6,وكسبهم,1
6,العهد,1
6,الملح,1
6,الغلا,1
6,الامر,1
6,فاجلي,1
6,وبلغ,1
6,سته,1
6,الكر,1
6,رجل,1
6,مقيم,1
6,درهما,1
6,بالدمشقي,1
6,وانقطع,1
6,اخبرنا,1
6,وقيل,1
6,لعلهم,1
6,الجهاد,1
6,العقوبات,2
6,روي,1
6,بالغزو,1
6,متين,1
6,والحمر,1
6,بالف,1
6,غلا,1
6,الغلات,1
6,وانقطعت,1
6,التبن,1
6,طالبا,1
6,فارس,1
6,كر,1
6,الدفن,1
6,وتسعين,1
6,تاج,1
6,الفي,1
6,العادل,1
6,والخداع,1
6,والمحتكرين,1
6,ودي,1
6,اخذوا,1
6,داود,1
6,امراه,2
6,حماره,5
6,وبلخ,1
6,بيتي,1
6,والكيل,1
6,عشر,1
6,الذي,1
6,قلوبهم,1
6,ج,1
6,استارهم,1
6,والكلاب,1
6,والعلهز,1
6,البستان,1
6,فيما,1
6,دوابهم,1
6,غيره,1
6,عليه,1
6,قريه,1
6,قال,1
7,ابا,1
7,الي,6
7,صلي,2
7,رضي,1
7,كل,3
7,مثلا,1
7,يضجون,1
7,امتحنا,1
7,الارض,1
7,الثمرات,2
7,من,10
7,رافع,1
7,يدفن,1
7,اربعه,1
7,والكلاب,1
7,نزولهم,1
7,الطعام,2
7,وكانت,1
7,اكل,2
7,بالف,2
7,كان,1
7,عنها,3
7,فبيعت,1
7,الحنطه,3
7,وتعذرت,1
7,الناس,3
7,والموصل,1
7,الميته,2
7,حمص,1
7,القوت,1
7,لهرب,1
7,شدته,1
7,الجوع,1
7,وخمسين,1
7,فلو,4
7,بالناس,5
7,تسع,1
7,لم,2
7,في,7
7,صرف,1
7,المدينه,1
7,وعمل,1
7,فارتفع,1
7,بن,2
7,الوبا,1
7,وانتهي,1
7,بشر,1
7,اغار,1
7,نصر,1
7,فاستسقوا,1
7,بالنبي,5
7,منهم,2
7,مصداق,1
7,والميته,1
7,فخرج,1
7,ياتيهم,1
7,العسر,1
7,يقال,1
7,الخبز,1
7,بامر,1
7,وسكون,1
7,حوادث,2
7,جاه,1
7,اشد,1
7,غلا,1
7,ابيع,2
7,بابن,1
7,اقام,1
7,بمكه,1
7,لزم,1
7,شده,2
7,هذه,1
7,مات,2
7,المحمل,1
7,فيها,1
7,البيعه,1
7,درهم,2
7,الروم,2
7,مه,1
7,وفيها,5
7,يجوز,1
7,مع,1
7,ما,2
7,بيع,3
7,وهو,1
7,والمعني,3
7,عليه,6
7,قوت,2
7,ذلك,2
7,كثيرا,1
7,بعضا,2
7,اشتري,1
7,كانوا,2
7,ان,1
7,سبعه,1
7,وبيعت,2
7,قال,2
7,ذات,3
7,واما,2
7,يطيب,1
7,وفي,1
7,دينارا,1
7,وبقي,1
7,الجيف,1
7,سلطان,1
7,الميتات,1
7,بفتح,1
7,المغرب,2
7,الجماعه,3
7,الشام,1
7,الكور,1
7,الطاعون,1
7,سنين,2
7,الاندلس,1
7,ويقيم,1
7,بثلاثماه,1
7,الشعير,1
7,طافه,1
7,منعتم,1
7,تطلق,1
7,اعم,1
7,النصاري,1
7,الاقوات,1
7,او,1
7,روي,1
7,بتسعه,1
7,عما,1
7,منع,1
7,رطلا,1
7,رطلين,1
7,التليس,1
7,وعظم,2
7,بدرهم,1
7,ابو,2
7,ماه,3
7,جده,1
7,لعلهم,1
7,اي,1
7,النبي,1
7,والسلام,1
7,هذا,2
7,البيت,1
7,الخطب,2
7,ونفدت,1
7,عليهم,2
7,اهلها,1
7,حتي,1
7,كثير,2
7,اكثر,1
7,اصحاب,1
7,صبي,1
7,وديار,1
7,البلاد,1
7,يدخل,1
7,لمن,1
7,القمح,1
7,السنه,1
7,اذا,1
7,دنانير,2
7,ايام,1
7,الحال,1
7,ولحقه,1
7,جماعه,1
7,مقيم,1
7,الدعا,1
7,تعريفها,1
7,يعني,1
7,قرر,1
7,عجزوا,1
7,علي,1
7,توت,1
7,حشوان,1
7,سته,1
7,الوزير,1
7,حلب,1
7,وماتوا,1
7,ولحق,2
7,وبلغ,1
7,المصري,1
7,انه,1
7,وسبعين,1
7,عنه,3
7,دينار,1
7,بمثله,1
7,بعضهم,1
7,اشتد,1
7,باهل,1
7,عن,3
7,الكر,1
7,ياكل,1
7,بغداد,1
7,بظاهر,1
7,فاشتري,1
7,بسته,1
7,فلم,2
7,سميت,1
7,يتضرعون,1
7,فان,1
7,واسوها,2
7,والجهاد,1
7,الاهواز,1
7,وعشره,1
7,اكلوا,1
7,وست,1
7,السعر,1
7,رغيفا,1
7,ماده,1
7,للانجاد,1
7,وثمانين,1
7,اربع,1
7,وخمسماه,1
7,الدين,1
7,فارس,1
7,والحيل,1
7,القاضي,1
7,ملكهم,1
7,عليهما,1
7,لقمه,2
7,ميل,5
7,الظما,1
7,تحصيل,1
7,وزياده,1
7,ذي,1
7,ينزل,1
7,الرعب,1
7,ص,1
7,وما,1
7,والجيف,1
7,قيل,1
7,اذ,1
7,لا,1
7,التلب,1
7,هلاك,1
7,واله,1
7,كانت,1
7,الضمير,1
7,اللهم,1
8,محمد,2
8,مايه,1
8,الله,5
8,اردب,1
8,وضرب,1
8,ويجزعون,1
8,اصحاب,1
8,ارض,1
8,من,7
8,اهل,3
8,فاقام,1
8,الجماعه,1
8,ارطال,1
8,والسنانير,2
8,فلها,1
8,فاشتد,1
8,فتنه,1
8,الناس,2
8,دينار,2
8,سنه,3
8,وعادوا,1
8,الغراره,1
8,اكثر,2
8,الاقوات,2
8,الميته,2
8,والجزيره,1
8,والكلاب,2
8,اليه,1
8,واكلوا,1
8,الاكره,1
8,علي,4
8,ثم,2
8,الي,7
8,نقصنا,4
8,فصلي,5
8,وتسعين,1
8,واستقر,2
8,يشكو,2
8,عقوده,1
8,باجمعهم,1
8,الخير,1
8,سبعماه,1
8,بعد,1
8,بشاره,1
8,المفرط,1
8,كثير,1
8,في,5
8,صلي,6
8,يوم,2
8,قوله,1
8,و,1
8,موسي,1
8,بكل,1
8,له,1
8,واقترن,1
8,ثانيه,1
8,الرسول,1
8,منه,1
8,الرغيف,1
8,النشو,1
8,شيخ,1
8,وجود,1
8,قمح,1
8,السلطان,1
8,الطاعون,1
8,السنه,1
8,الافراط,1
8,هذه,1
8,اشيا,1
8,الشامي,1
8,القطاط,1
8,وفيه,1
8,كل,1
8,والشعير,1
8,وكانوا,1
8,دمياط,1
8,النيل,1
8,توفي,3
8,السعدا,1
8,ولا,1
8,الغلا,1
8,وان,1
8,المجلس,1
8,ولقد,3
8,وسلم,6
8,يحفظ,2
8,المخزن,1
8,لان,1
8,وتشتتوا,2
8,لناصر,1
8,يموتون,2
8,ال,1
8,وعشرين,1
8,الاولاد,2
8,الحاكم,1
8,ابن,3
8,البين,3
8,الموت,2
8,لم,1
8,عيش,1
8,السما,1
8,واكل,2
8,النسا,1
8,والروث,1
8,الدوله,1
8,رصاصا,1
8,الابواب,1
8,والحجاز,2
8,وهلك,3
8,فاشتري,1
8,ان,2
8,بالشام,1
8,حتي,2
8,ويقيم,1
8,فيها,1
8,درهم,1
8,باربعين,1
8,منهم,1
8,الفروج,2
8,ثماركم,1
8,بالغلبه,1
8,كما,1
8,الاحوال,1
8,تحويل,1
8,دراهم,2
8,عهد,1
8,طرف,1
8,النصاري,1
8,بدرهم,2
8,والحمله,2
8,الفساد,1
8,العباس,1
8,واحسبه,1
8,مراكش,1
8,المستنصر,1
8,يتضرعون,1
8,مكروا,1
8,فخرج,4
8,بعض,1
8,الحديث,1
8,كانوا,1
8,وهناك,1
8,حواصل,1
8,توفيت,1
8,جرادا,1
8,بالمصادره,1
8,خلت,1
8,جدا,1
8,الجنه,1
8,مشوي,1
8,بكر,1
8,وذكر,1
8,بيت,1
8,الاردب,2
8,الاستسقا,1
8,الشديده,1
8,اشتد,1
8,واكثر,1
8,المقتدر,1
8,هوا,1
8,بظاهر,1
8,بحديث,1
8,وصح,1
8,امير,1
8,الشريف,1
8,وفقد,1
8,عن,1
8,بن,1
8,نقص,1
8,تشرين,1
8,دنانير,2
8,فالتقي,1
8,جانم,1
8,بالبصره,1
8,بني,1
8,زمن,1
8,تمطر,1
8,كان,1
8,وكلما,1
8,الشاه,1
8,ذلك,2
8,صوري,1
8,التوسط,1
8,مع,1
8,اربعين,1
8,بعضا,1
8,وثلاثين,1
8,بانطاكيه,1
8,طرسوس,1
8,مكه,1
8,الدقيق,1
8,ونصف,1
8,ماه,2
8,كلبا,1
8,لكونهم,1
8,بغداد,1
8,به,1
8,وخمسه,1
8,يزرع,1
8,عمرو,1
8,مقدسه,1
8,يتذللون,1
8,تخلفوا,1
8,اذا,2
8,يعني,1
8,فانه,1
8,ورد,1
8,ابو,1
8,لحوم,1
8,فلو,1
8,النواحي,1
8,بالف,1
8,البحر,1
